
0.04080578 -0.02034025
0.04193267 -0.02053785
0.04306885 -0.02073213
0.04421407 -0.02092313
0.04536807 -0.02111086
0.04653058 -0.02129536
0.04770134 -0.02147666
0.04888009 -0.02165478
0.05006657 -0.02182975
0.05126051 -0.02200159
0.05246165 -0.02217034
0.05366974 -0.02233602
0.05488451 -0.02249867
0.05610569 -0.02265830
0.05733303 -0.02281494
0.05856626 -0.02296863
0.05980513 -0.02311940
0.06104936 -0.02326725
0.06229870 -0.02341224
0.06355289 -0.02355438
0.06481166 -0.02369370
0.06607476 -0.02383023
0.06734191 -0.02396399
0.06861286 -0.02409502
0.06988735 -0.02422334
0.07116511 -0.02434898
0.07244589 -0.02447197
0.07372941 -0.02459233
0.07501543 -0.02471010
0.07630367 -0.02482529
0.07759387 -0.02493795
0.07888578 -0.02504808
0.08017913 -0.02515573
0.08147366 -0.02526092
0.08276910 -0.02536368
0.08406520 -0.02546404
0.08536169 -0.02556201
0.08665831 -0.02565764
0.08795480 -0.02575095
0.08925090 -0.02584196
0.09054634 -0.02593071
0.09184087 -0.02601721
0.09313422 -0.02610151
0.09442613 -0.02618362
0.09571633 -0.02626358
0.09700457 -0.02634141
0.09829058 -0.02641714
0.09957411 -0.02649080
0.10085488 -0.02656241
0.10213265 -0.02663200
0.10340714 -0.02669960
0.10467809 -0.02676524
0.10594524 -0.02682895
0.10720834 -0.02689075
0.10846711 -0.02695067
0.10972130 -0.02700874
0.11097064 -0.02706498
0.11221487 -0.02711943
0.11345374 -0.02717210
0.11468697 -0.02722304
0.11591431 -0.02727226
0.11713549 -0.02731980
0.11835026 -0.02736567
0.11955835 -0.02740992
0.12075949 -0.02745256
0.12195343 -0.02749363
0.12313991 -0.02753315
0.12431866 -0.02757115
0.12548942 -0.02760765
0.12665193 -0.02764270
0.12780593 -0.02767630
0.12895115 -0.02770849
0.13008733 -0.02773930
0.13121422 -0.02776876
0.13233154 -0.02779689
0.13343904 -0.02782372
0.13453646 -0.02784928
0.13562353 -0.02787359
0.13669999 -0.02789669
0.13776558 -0.02791860
0.13882004 -0.02793934
0.13986311 -0.02795896
0.14089452 -0.02797746
0.14191401 -0.02799489
0.14292132 -0.02801127
0.14391619 -0.02802662
0.14489835 -0.02804098
0.14586755 -0.02805437
0.14682352 -0.02806682
0.14776600 -0.02807836
0.14869473 -0.02808901
0.14960944 -0.02809881
0.15050988 -0.02810777
0.15139578 -0.02811594
0.15226688 -0.02812333
0.15312292 -0.02812997
0.15396364 -0.02813589
0.15478877 -0.02814112
0.15559805 -0.02814569
0.15639123 -0.02814962
0.15716803 -0.02815294
0.15792820 -0.02815568
0.15867148 -0.02815786
0.15939759 -0.02815952
0.16010629 -0.02816068
0.16079731 -0.02816137
0.16147039 -0.02816162
0.16212526 -0.02816145
0.16276166 -0.02816090
0.16337934 -0.02815998
0.16397802 -0.02815873
0.16455745 -0.02815718
0.16511737 -0.02815535
0.16565751 -0.02815327
0.16617761 -0.02815097
0.16667742 -0.02814847
0.16715666 -0.02814580
0.16761507 -0.02814300
0.16805240 -0.02814008
0.16846838 -0.02813708
0.16886276 -0.02813403
0.16923526 -0.02813094
0.16958562 -0.02812786
0.16991359 -0.02812480
0.17021890 -0.02812179
0.17050130 -0.02811887
0.17076051 -0.02811605
0.17099627 -0.02811338
0.17120834 -0.02811086
0.17139643 -0.02810854
0.17156030 -0.02810644
0.17169967 -0.02810459
0.17181429 -0.02810301
0.17190390 -0.02810173
0.17196822 -0.02810079
0.17200701 -0.02810020
0.17202000 -0.02810000
0.17379284 -0.02809817
0.17565539 -0.02809269
0.17760667 -0.02808361
0.17964568 -0.02807095
0.18177141 -0.02805476
0.18398287 -0.02803505
0.18627906 -0.02801188
0.18865898 -0.02798527
0.19112162 -0.02795525
0.19366600 -0.02792187
0.19629110 -0.02788515
0.19899594 -0.02784513
0.20177952 -0.02780185
0.20464083 -0.02775533
0.20757887 -0.02770561
0.21059265 -0.02765273
0.21368117 -0.02759671
0.21684342 -0.02753760
0.22007842 -0.02747543
0.22338515 -0.02741023
0.22676263 -0.02734204
0.23020985 -0.02727089
0.23372581 -0.02719681
0.23730952 -0.02711984
0.24095997 -0.02704002
0.24467617 -0.02695737
0.24845711 -0.02687193
0.25230181 -0.02678373
0.25620925 -0.02669282
0.26017844 -0.02659922
0.26420838 -0.02650296
0.26829808 -0.02640409
0.27244653 -0.02630263
0.27665273 -0.02619863
0.28091568 -0.02609211
0.28523440 -0.02598310
0.28960787 -0.02587165
0.29403509 -0.02575778
0.29851508 -0.02564154
0.30304683 -0.02552295
0.30762933 -0.02540204
0.31226160 -0.02527887
0.31694263 -0.02515344
0.32167142 -0.02502581
0.32644698 -0.02489601
0.33126831 -0.02476406
0.33613440 -0.02463001
0.34104426 -0.02449388
0.34599688 -0.02435572
0.35099128 -0.02421555
0.35602645 -0.02407341
0.36110138 -0.02392934
0.36621509 -0.02378336
0.37136658 -0.02363552
0.37655484 -0.02348584
0.38177887 -0.02333437
0.38703768 -0.02318113
0.39233027 -0.02302615
0.39765563 -0.02286948
0.40301277 -0.02271115
0.40840070 -0.02255119
0.41381840 -0.02238964
0.41926489 -0.02222652
0.42473916 -0.02206188
0.43024021 -0.02189574
0.43576705 -0.02172815
0.44131868 -0.02155913
0.44689409 -0.02138873
0.45249229 -0.02121697
0.45811228 -0.02104388
0.46375305 -0.02086951
0.46941362 -0.02069389
0.47509298 -0.02051704
0.48079014 -0.02033901
0.48650408 -0.02015984
0.49223382 -0.01997954
0.49797836 -0.01979816
0.50373669 -0.01961573
0.50950783 -0.01943229
0.51529076 -0.01924787
0.52108448 -0.01906250
0.52688801 -0.01887622
0.53270034 -0.01868906
0.53852048 -0.01850106
0.54434742 -0.01831224
0.55018016 -0.01812266
0.55601770 -0.01793233
0.56185906 -0.01774129
0.56770322 -0.01754958
0.57354918 -0.01735723
0.57939596 -0.01716428
0.58524255 -0.01697075
0.59108795 -0.01677669
0.59693116 -0.01658213
0.60277118 -0.01638710
0.60860702 -0.01619163
0.61443767 -0.01599577
0.62026214 -0.01579953
0.62607943 -0.01560297
0.63188853 -0.01540611
0.63768845 -0.01520898
0.64347819 -0.01501163
0.64925676 -0.01481407
0.65502314 -0.01461636
0.66077635 -0.01441852
0.66651538 -0.01422059
0.67223924 -0.01402260
0.67794692 -0.01382458
0.68363743 -0.01362658
0.68930976 -0.01342861
0.69496293 -0.01323073
0.70059592 -0.01303296
0.70620774 -0.01283533
0.71179740 -0.01263788
0.71736389 -0.01244065
0.72290621 -0.01224366
0.72842337 -0.01204696
0.73391436 -0.01185057
0.73937819 -0.01165454
0.74481385 -0.01145888
0.75022035 -0.01126365
0.75559670 -0.01106887
0.76094188 -0.01087458
0.76625490 -0.01068081
0.77153477 -0.01048760
0.77678048 -0.01029497
0.78199103 -0.01010297
0.78716543 -0.00991162
0.79230268 -0.00972097
0.79740177 -0.00953104
0.80246171 -0.00934188
0.80748150 -0.00915351
0.81246013 -0.00896596
0.81739662 -0.00877928
0.82228996 -0.00859350
0.82713916 -0.00840864
0.83194321 -0.00822475
